"Tarih","Saat","Pozitif Dengesizlik Miktarý (MWh)","Negatif Dengesizlik Miktarý (MWh)"
"24/01/2019","14:00","519,95","-2.374,21"
"24/01/2019","15:00","478,63","-2.230,40"
"24/01/2019","16:00","539,82","-2.175,53"
"24/01/2019","17:00","686,30","-2.385,85"
"24/01/2019","18:00","793,90","-2.069,04"
"24/01/2019","19:00","698,85","-1.866,61"
"24/01/2019","20:00","737,62","-1.435,63"
"24/01/2019","21:00","1.041,43","-1.525,34"
"24/01/2019","22:00","1.016,23","-1.568,62"
"24/01/2019","23:00","1.153,86","-1.509,63"
"25/01/2019","00:00","1.119,07","-1.028,28"
"25/01/2019","01:00","727,23","-943,28"
"25/01/2019","02:00","731,28","-797,42"
"25/01/2019","03:00","766,32","-661,08"
"25/01/2019","04:00","998,93","-380,31"
"25/01/2019","05:00","905,06","-414,11"
"25/01/2019","06:00","1.242,48","-708,46"
"25/01/2019","07:00","941,22","-674,98"
"25/01/2019","08:00","896,68","-758,41"
"25/01/2019","09:00","1.071,01","-915,85"
"25/01/2019","10:00","1.147,17","-669,75"
"25/01/2019","11:00","1.091,59","-794,12"
"25/01/2019","12:00","1.034,63","-890,35"
"25/01/2019","13:00","1.078,83","-847,91"
"25/01/2019","14:00","1.289,83","-767,00"
"25/01/2019","15:00","1.052,82","-971,29"
"25/01/2019","16:00","856,16","-709,91"
"25/01/2019","17:00","1.147,62","-1.313,69"
"25/01/2019","18:00","1.310,32","-1.365,53"
"25/01/2019","19:00","1.352,17","-1.120,43"
"25/01/2019","20:00","1.732,72","-760,40"
"25/01/2019","21:00","1.691,32","-399,76"
"25/01/2019","22:00","1.779,46","-508,40"
"25/01/2019","23:00","1.889,56","-372,86"
"26/01/2019","00:00","1.595,06","-1.176,99"
"26/01/2019","01:00","975,47","-965,01"
"26/01/2019","02:00","1.116,49","-782,67"
"26/01/2019","03:00","1.044,65","-625,66"
"26/01/2019","04:00","1.156,78","-705,67"
"26/01/2019","05:00","1.276,74","-258,45"
"26/01/2019","06:00","1.590,34","-656,43"
"26/01/2019","07:00","1.477,05","-473,27"
"26/01/2019","08:00","1.519,79","-478,40"
"26/01/2019","09:00","1.598,97","-782,85"
"26/01/2019","10:00","1.700,43","-767,17"
"26/01/2019","11:00","1.519,96","-1.408,30"
"26/01/2019","12:00","1.470,10","-1.001,57"
"26/01/2019","13:00","1.426,02","-804,97"
"26/01/2019","14:00","1.445,20","-709,32"
"26/01/2019","15:00","1.348,27","-891,69"
"26/01/2019","16:00","1.247,68","-764,77"
"26/01/2019","17:00","1.231,48","-692,35"
"26/01/2019","18:00","1.209,83","-969,78"
"26/01/2019","19:00","982,29","-1.017,98"
"26/01/2019","20:00","879,70","-770,42"
"26/01/2019","21:00","923,93","-705,28"
"26/01/2019","22:00","968,10","-785,68"
"26/01/2019","23:00","1.042,68","-808,69"
"27/01/2019","00:00","1.185,21","-828,78"
"27/01/2019","01:00","824,35","-1.527,99"
"27/01/2019","02:00","1.171,79","-1.498,93"
"27/01/2019","03:00","1.046,24","-998,88"
"27/01/2019","04:00","949,25","-922,62"
"27/01/2019","05:00","956,56","-950,75"
"27/01/2019","06:00","1.006,48","-993,76"
"27/01/2019","07:00","1.075,24","-1.029,99"
"27/01/2019","08:00","1.252,05","-848,11"
"27/01/2019","09:00","1.247,13","-1.059,13"
"27/01/2019","10:00","1.196,93","-995,02"
"27/01/2019","11:00","1.159,38","-1.083,59"
"27/01/2019","12:00","686,35","-727,18"
"27/01/2019","13:00","525,34","-928,82"
"27/01/2019","14:00","776,06","-956,30"
"27/01/2019","15:00","674,22","-936,72"
"27/01/2019","16:00","979,51","-853,14"
"27/01/2019","17:00","1.308,20","-908,17"
"27/01/2019","18:00","1.241,31","-1.215,68"
"27/01/2019","19:00","1.041,02","-1.226,76"
"27/01/2019","20:00","968,11","-1.252,63"
"27/01/2019","21:00","1.080,13","-1.096,66"
"27/01/2019","22:00","877,66","-971,23"
"27/01/2019","23:00","825,00","-862,48"
"28/01/2019","00:00","1.451,30","-887,65"
"28/01/2019","01:00","876,24","-1.318,16"
"28/01/2019","02:00","995,16","-1.252,06"
"28/01/2019","03:00","977,31","-1.431,44"
"28/01/2019","04:00","1.023,57","-1.403,12"
"28/01/2019","05:00","1.202,41","-1.270,66"
"28/01/2019","06:00","1.679,97","-1.224,70"
"28/01/2019","07:00","1.362,09","-993,59"
"28/01/2019","08:00","1.295,35","-1.465,24"
"28/01/2019","09:00","1.281,72","-1.512,25"
"28/01/2019","10:00","1.061,38","-1.129,40"
"28/01/2019","11:00","1.391,98","-1.094,30"
"28/01/2019","12:00","1.981,28","-935,51"
"28/01/2019","13:00","2.104,73","-866,68"
"28/01/2019","14:00","1.763,70","-779,64"
"28/01/2019","15:00","2.397,29","-915,94"
"28/01/2019","16:00","2.981,77","-770,06"
"28/01/2019","17:00","2.469,34","-637,14"
"28/01/2019","18:00","2.228,63","-353,05"
"28/01/2019","19:00","1.874,86","-350,80"
"28/01/2019","20:00","2.194,74","-379,92"
"28/01/2019","21:00","2.358,85","-419,37"
"28/01/2019","22:00","1.942,93","-641,18"
"28/01/2019","23:00","1.669,46","-487,67"
"29/01/2019","00:00","1.255,37","-552,69"
"29/01/2019","01:00","902,14","-807,16"
"29/01/2019","02:00","1.097,59","-843,29"
"29/01/2019","03:00","1.389,51","-667,42"
"29/01/2019","04:00","1.305,31","-636,69"
"29/01/2019","05:00","1.358,66","-536,01"
"29/01/2019","06:00","1.880,48","-440,09"
"29/01/2019","07:00","1.286,82","-569,63"
"29/01/2019","08:00","1.141,78","-708,51"
"29/01/2019","09:00","1.643,10","-620,19"
"29/01/2019","10:00","1.550,79","-649,92"
"29/01/2019","11:00","1.501,68","-422,91"
"29/01/2019","12:00","1.617,68","-475,92"
"29/01/2019","13:00","1.601,40","-439,08"
"29/01/2019","14:00","1.749,60","-889,83"
"29/01/2019","15:00","1.500,41","-794,94"
"29/01/2019","16:00","1.602,07","-597,94"
"29/01/2019","17:00","1.634,06","-766,39"
"29/01/2019","18:00","1.464,38","-856,57"
"29/01/2019","19:00","1.038,62","-625,74"
"29/01/2019","20:00","1.578,12","-604,51"
"29/01/2019","21:00","1.431,35","-693,30"
"29/01/2019","22:00","1.142,56","-438,71"
"29/01/2019","23:00","976,46","-687,34"
"30/01/2019","00:00","1.453,74","-741,35"
"30/01/2019","01:00","766,18","-686,73"
"30/01/2019","02:00","857,33","-729,49"
"30/01/2019","03:00","978,90","-563,94"
"30/01/2019","04:00","1.049,46","-459,08"
"30/01/2019","05:00","1.222,61","-668,90"
"30/01/2019","06:00","1.532,04","-476,97"
"30/01/2019","07:00","1.842,48","-619,03"
"30/01/2019","08:00","860,59","-1.013,51"
"30/01/2019","09:00","937,97","-1.138,27"
"30/01/2019","10:00","1.209,04","-1.502,26"
"30/01/2019","11:00","880,68","-1.520,27"
"30/01/2019","12:00","742,49","-2.195,41"
"30/01/2019","13:00","618,04","-2.161,48"
"30/01/2019","14:00","544,97","-2.656,60"
"30/01/2019","15:00","725,81","-2.721,19"
"30/01/2019","16:00","708,25","-1.959,19"
"30/01/2019","17:00","591,80","-1.706,66"
"30/01/2019","18:00","705,26","-1.382,93"
"30/01/2019","19:00","852,54","-1.447,50"
"30/01/2019","20:00","739,30","-1.282,88"
"30/01/2019","21:00","729,66","-750,66"
"30/01/2019","22:00","909,72","-527,54"
"30/01/2019","23:00","1.022,39","-730,12"
"31/01/2019","00:00","838,40","-754,37"
"31/01/2019","01:00","608,66","-1.217,80"
"31/01/2019","02:00","847,94","-1.398,94"
"31/01/2019","03:00","983,34","-959,80"
"31/01/2019","04:00","792,30","-774,81"
"31/01/2019","05:00","754,47","-721,97"
"31/01/2019","06:00","993,97","-714,07"
"31/01/2019","07:00","1.262,61","-829,01"
"31/01/2019","08:00","751,94","-892,48"
"31/01/2019","09:00","1.296,98","-1.374,41"
"31/01/2019","10:00","842,50","-1.603,76"
"31/01/2019","11:00","514,30","-2.127,94"
"31/01/2019","12:00","559,14","-2.127,64"
"31/01/2019","13:00","550,88","-2.031,80"
"31/01/2019","14:00","462,96","-2.174,51"
"31/01/2019","15:00","442,81","-2.086,35"
"31/01/2019","16:00","452,42","-1.836,78"
"31/01/2019","17:00","625,01","-1.729,39"
"31/01/2019","18:00","841,26","-1.496,38"
"31/01/2019","19:00","912,65","-1.481,22"
"31/01/2019","20:00","1.184,67","-1.134,25"
"31/01/2019","21:00","1.258,69","-720,75"
"31/01/2019","22:00","1.099,26","-951,26"
"31/01/2019","23:00","1.106,76","-1.186,02"
"01/02/2019","00:00","741,95","-1.280,87"
"01/02/2019","01:00","783,78","-1.704,84"
"01/02/2019","02:00","792,26","-1.128,54"
"01/02/2019","03:00","715,15","-1.186,16"
"01/02/2019","04:00","686,83","-627,90"
"01/02/2019","05:00","745,18","-752,75"
"01/02/2019","06:00","1.054,05","-948,80"
"01/02/2019","07:00","1.168,87","-1.053,10"
"01/02/2019","08:00","661,16","-1.827,00"
"01/02/2019","09:00","570,35","-1.640,15"
"01/02/2019","10:00","494,04","-2.492,20"
"01/02/2019","11:00","387,65","-2.908,76"
"01/02/2019","12:00","369,89","-3.433,63"
"01/02/2019","13:00","453,51","-2.177,39"
"01/02/2019","14:00","734,76","-2.426,89"
"01/02/2019","15:00","690,97","-2.663,29"
"01/02/2019","16:00","751,26","-2.275,29"
"01/02/2019","17:00","936,04","-1.382,55"
"01/02/2019","18:00","775,80","-823,90"
"01/02/2019","19:00","427,06","-1.120,20"
"01/02/2019","20:00","513,71","-1.192,19"
"01/02/2019","21:00","420,79","-871,21"
"01/02/2019","22:00","611,35","-653,08"
"01/02/2019","23:00","696,99","-715,86"
"02/02/2019","00:00","475,31","-799,65"
"02/02/2019","01:00","423,29","-1.065,06"
"02/02/2019","02:00","430,82","-1.092,72"
"02/02/2019","03:00","517,59","-954,80"
"02/02/2019","04:00","607,60","-958,51"
"02/02/2019","05:00","526,58","-807,96"
"02/02/2019","06:00","941,12","-470,16"
"02/02/2019","07:00","1.154,68","-430,94"
"02/02/2019","08:00","999,19","-638,03"
"02/02/2019","09:00","1.133,61","-771,94"
"02/02/2019","10:00","1.054,90","-489,91"
"02/02/2019","11:00","1.308,14","-523,87"
"02/02/2019","12:00","1.228,40","-557,42"
"02/02/2019","13:00","1.163,83","-548,05"
"02/02/2019","14:00","1.472,29","-513,57"
"02/02/2019","15:00","1.941,34","-354,96"
"02/02/2019","16:00","2.065,26","-385,30"
"02/02/2019","17:00","2.100,37","-196,02"
"02/02/2019","18:00","1.462,66","-661,73"
"02/02/2019","19:00","826,31","-766,39"
"02/02/2019","20:00","1.080,72","-711,54"
"02/02/2019","21:00","957,82","-850,40"
"02/02/2019","22:00","834,01","-822,49"
"02/02/2019","23:00","709,48","-993,60"
"03/02/2019","00:00","854,04","-549,29"
"03/02/2019","01:00","608,39","-247,73"
"03/02/2019","02:00","659,55","-335,76"
"03/02/2019","03:00","1.069,21","-241,02"
"03/02/2019","04:00","745,79","-302,58"
"03/02/2019","05:00","579,29","-356,17"
"03/02/2019","06:00","662,74","-508,97"
"03/02/2019","07:00","482,12","-616,06"
"03/02/2019","08:00","1.149,67","-602,98"
"03/02/2019","09:00","1.510,05","-580,30"
"03/02/2019","10:00","1.906,50","-680,04"
"03/02/2019","11:00","1.815,97","-745,85"
"03/02/2019","12:00","1.629,54","-583,02"
"03/02/2019","13:00","1.885,13","-615,66"
"03/02/2019","14:00","1.992,20","-612,01"
"03/02/2019","15:00","2.017,65","-695,64"
"03/02/2019","16:00","1.951,51","-766,58"
"03/02/2019","17:00","1.834,53","-1.230,49"
"03/02/2019","18:00","781,60","-1.589,73"
"03/02/2019","19:00","258,43","-1.754,01"
"03/02/2019","20:00","215,06","-1.656,06"
"03/02/2019","21:00","221,51","-1.389,25"
"03/02/2019","22:00","240,12","-1.089,00"
"03/02/2019","23:00","414,97","-892,06"
"04/02/2019","00:00","1.395,39","-708,70"
"04/02/2019","01:00","791,52","-957,23"
"04/02/2019","02:00","825,59","-1.320,83"
"04/02/2019","03:00","933,12","-990,60"
"04/02/2019","04:00","819,91","-1.245,17"
"04/02/2019","05:00","665,90","-755,60"
"04/02/2019","06:00","1.094,25","-1.203,09"
"04/02/2019","07:00","1.422,00","-1.747,77"
"04/02/2019","08:00","991,55","-2.266,57"
"04/02/2019","09:00","728,04","-2.216,78"
"04/02/2019","10:00","775,88","-1.708,28"
"04/02/2019","11:00","1.360,53","-1.308,40"
"04/02/2019","12:00","2.511,63","-1.239,34"
"04/02/2019","13:00","3.014,89","-1.377,51"
"04/02/2019","14:00","2.568,91","-1.404,66"
"04/02/2019","15:00","2.018,96","-904,18"
"04/02/2019","16:00","1.584,96","-727,76"
"04/02/2019","17:00","1.312,90","-723,42"
"04/02/2019","18:00","1.473,44","-859,54"
"04/02/2019","19:00","1.002,49","-1.027,72"
"04/02/2019","20:00","660,65","-977,20"
"04/02/2019","21:00","504,24","-1.365,11"
"04/02/2019","22:00","579,92","-905,33"
"04/02/2019","23:00","718,88","-1.184,19"
"05/02/2019","00:00","1.448,21","-518,80"
"05/02/2019","01:00","1.010,25","-506,45"
"05/02/2019","02:00","732,62","-409,98"
"05/02/2019","03:00","693,75","-386,56"
"05/02/2019","04:00","790,58","-702,91"
"05/02/2019","05:00","718,35","-824,49"
"05/02/2019","06:00","791,90","-1.174,43"
"05/02/2019","07:00","654,86","-1.758,18"
"05/02/2019","08:00","498,13","-1.845,49"
"05/02/2019","09:00","704,98","-1.483,65"
"05/02/2019","10:00","1.071,95","-1.333,35"
"05/02/2019","11:00","1.193,97","-757,62"
"05/02/2019","12:00","2.747,12","-707,72"
"05/02/2019","13:00","2.638,78","-1.372,58"
"05/02/2019","14:00","1.704,10","-876,98"
"05/02/2019","15:00","1.837,12","-721,02"
"05/02/2019","16:00","1.698,83","-745,85"
"05/02/2019","17:00","1.457,69","-674,09"
"05/02/2019","18:00","991,69","-841,34"
"05/02/2019","19:00","735,21","-1.496,62"
"05/02/2019","20:00","883,32","-1.279,23"
"05/02/2019","21:00","1.000,77","-1.280,48"
"05/02/2019","22:00","1.399,57","-1.719,43"
"05/02/2019","23:00","1.383,52","-850,74"
"06/02/2019","00:00","1.285,38","-553,95"
"06/02/2019","01:00","995,30","-561,53"
"06/02/2019","02:00","1.067,55","-635,26"
"06/02/2019","03:00","1.183,58","-696,62"
"06/02/2019","04:00","1.315,82","-405,25"
"06/02/2019","05:00","1.159,73","-610,64"
"06/02/2019","06:00","1.454,30","-794,07"
"06/02/2019","07:00","1.116,85","-1.097,13"
"06/02/2019","08:00","944,98","-1.300,26"
"06/02/2019","09:00","1.017,36","-1.346,91"
"06/02/2019","10:00","917,67","-1.777,04"
"06/02/2019","11:00","657,30","-1.772,74"
"06/02/2019","12:00","963,21","-1.702,72"
"06/02/2019","13:00","835,68","-1.859,64"
"06/02/2019","14:00","773,11","-1.834,12"
"06/02/2019","15:00","867,27","-1.804,19"
"06/02/2019","16:00","893,24","-2.063,83"
"06/02/2019","17:00","721,00","-1.946,70"
"06/02/2019","18:00","887,83","-1.500,92"
"06/02/2019","19:00","910,73","-1.230,59"
"06/02/2019","20:00","902,44","-1.103,97"
"06/02/2019","21:00","908,25","-979,79"
"06/02/2019","22:00","994,05","-974,73"
"06/02/2019","23:00","1.449,13","-1.459,37"
"07/02/2019","00:00","1.481,74","-824,20"
"07/02/2019","01:00","957,14","-822,93"
"07/02/2019","02:00","956,65","-777,21"
"07/02/2019","03:00","1.137,54","-559,56"
"07/02/2019","04:00","1.111,37","-699,03"
"07/02/2019","05:00","1.063,19","-1.039,74"
"07/02/2019","06:00","1.200,05","-1.182,62"
"07/02/2019","07:00","1.013,98","-1.670,82"
"07/02/2019","08:00","592,17","-1.889,67"
"07/02/2019","09:00","606,28","-2.214,92"
"07/02/2019","10:00","434,96","-2.116,66"
"07/02/2019","11:00","400,79","-2.613,68"
"07/02/2019","12:00","533,47","-2.684,67"
"07/02/2019","13:00","672,00","-2.675,06"
"07/02/2019","14:00","549,16","-3.161,31"
"07/02/2019","15:00","459,60","-2.871,20"
"07/02/2019","16:00","216,23","-2.774,54"
"07/02/2019","17:00","240,21","-2.383,92"
"07/02/2019","18:00","350,33","-1.489,80"
"07/02/2019","19:00","348,90","-1.501,46"
"07/02/2019","20:00","496,12","-1.431,62"
"07/02/2019","21:00","490,33","-1.089,55"
"07/02/2019","22:00","716,62","-1.296,96"
"07/02/2019","23:00","769,01","-1.221,24"
"08/02/2019","00:00","1.317,24","-934,45"
"08/02/2019","01:00","829,24","-1.255,03"
"08/02/2019","02:00","1.070,38","-911,30"
"08/02/2019","03:00","839,18","-703,89"
"08/02/2019","04:00","791,86","-965,74"
"08/02/2019","05:00","722,96","-919,94"
"08/02/2019","06:00","1.059,43","-1.274,59"
"08/02/2019","07:00","676,23","-895,85"
"08/02/2019","08:00","842,10","-856,78"
"08/02/2019","09:00","782,94","-914,73"
"08/02/2019","10:00","888,61","-1.992,63"
"08/02/2019","11:00","594,00","-2.352,25"
"08/02/2019","12:00","598,32","-2.549,92"
"08/02/2019","13:00","721,16","-1.840,37"
"08/02/2019","14:00","877,86","-1.894,63"
"08/02/2019","15:00","977,78","-2.063,78"
"08/02/2019","16:00","897,18","-2.008,76"
"08/02/2019","17:00","551,96","-1.653,02"
"08/02/2019","18:00","571,29","-965,13"
"08/02/2019","19:00","670,51","-673,17"
"08/02/2019","20:00","1.102,24","-436,70"
"08/02/2019","21:00","940,42","-454,76"
"08/02/2019","22:00","1.063,78","-416,35"
"08/02/2019","23:00","894,93","-386,71"
"09/02/2019","00:00","594,39","-602,66"
"09/02/2019","01:00","534,83","-671,36"
"09/02/2019","02:00","724,23","-610,02"
"09/02/2019","03:00","1.037,35","-676,64"
"09/02/2019","04:00","1.020,09","-663,43"
"09/02/2019","05:00","1.201,49","-727,63"
"09/02/2019","06:00","1.420,57","-647,20"
"09/02/2019","07:00","1.297,61","-661,80"
"09/02/2019","08:00","1.554,61","-334,91"
"09/02/2019","09:00","1.411,22","-618,63"
"09/02/2019","10:00","1.168,01","-808,58"
"09/02/2019","11:00","1.282,61","-1.283,08"
"09/02/2019","12:00","1.169,64","-1.245,39"
"09/02/2019","13:00","1.099,01","-1.114,10"
"09/02/2019","14:00","1.073,62","-1.122,48"
"09/02/2019","15:00","1.068,95","-1.128,60"
"09/02/2019","16:00","910,54","-1.454,42"
"09/02/2019","17:00","729,09","-1.227,51"
"09/02/2019","18:00","612,40","-1.032,00"
"09/02/2019","19:00","642,79","-1.058,77"
"09/02/2019","20:00","443,08","-1.113,04"
"09/02/2019","21:00","420,00","-1.554,10"
"09/02/2019","22:00","398,46","-1.453,00"
"09/02/2019","23:00","390,08","-966,29"
"10/02/2019","00:00","404,38","-1.813,67"
"10/02/2019","01:00","399,00","-2.008,84"
"10/02/2019","02:00","432,76","-1.683,87"
"10/02/2019","03:00","475,42","-1.745,26"
"10/02/2019","04:00","481,41","-1.617,29"
"10/02/2019","05:00","580,11","-1.096,56"
"10/02/2019","06:00","623,16","-1.080,53"
"10/02/2019","07:00","774,32","-1.702,70"
"10/02/2019","08:00","989,57","-1.767,22"
"10/02/2019","09:00","1.164,43","-1.598,09"
"10/02/2019","10:00","869,29","-1.849,40"
"10/02/2019","11:00","764,86","-2.044,09"
"10/02/2019","12:00","590,51","-1.659,94"
"10/02/2019","13:00","558,86","-1.601,97"
"10/02/2019","14:00","511,09","-1.664,17"
"10/02/2019","15:00","706,68","-1.179,06"
"10/02/2019","16:00","1.625,11","-989,60"
"10/02/2019","17:00","1.729,03","-823,30"
"10/02/2019","18:00","931,95","-1.004,68"
"10/02/2019","19:00","479,74","-1.256,97"
"10/02/2019","20:00","551,91","-950,42"
"10/02/2019","21:00","556,29","-1.135,38"
"10/02/2019","22:00","318,98","-942,30"
"10/02/2019","23:00","416,51","-948,57"
"11/02/2019","00:00","624,86","-644,83"
"11/02/2019","01:00","442,53","-720,96"
"11/02/2019","02:00","550,28","-478,98"
"11/02/2019","03:00","1.097,88","-571,50"
"11/02/2019","04:00","1.149,78","-326,77"
"11/02/2019","05:00","830,82","-413,82"
"11/02/2019","06:00","1.445,98","-435,95"
"11/02/2019","07:00","1.493,25","-1.114,10"
"11/02/2019","08:00","706,58","-1.049,35"
"11/02/2019","09:00","879,16","-1.307,49"
"11/02/2019","10:00","830,80","-1.219,81"
"11/02/2019","11:00","1.100,96","-1.261,10"
"11/02/2019","12:00","1.089,64","-1.080,71"
"11/02/2019","13:00","2.074,36","-871,19"
"11/02/2019","14:00","1.722,71","-958,09"
"11/02/2019","15:00","1.769,87","-743,00"
"11/02/2019","16:00","2.200,28","-569,96"
"11/02/2019","17:00","1.869,41","-490,67"
"11/02/2019","18:00","1.285,54","-452,69"
"11/02/2019","19:00","536,72","-1.062,70"
"11/02/2019","20:00","597,36","-1.122,90"
"11/02/2019","21:00","1.129,06","-1.148,70"
"11/02/2019","22:00","1.180,59","-1.198,93"
"11/02/2019","23:00","1.044,69","-1.113,62"
"12/02/2019","00:00","902,78","-1.196,87"
"12/02/2019","01:00","513,73","-1.338,72"
"12/02/2019","02:00","539,36","-698,32"
"12/02/2019","03:00","801,54","-445,92"
"12/02/2019","04:00","827,77","-750,41"
"12/02/2019","05:00","642,10","-974,90"
"12/02/2019","06:00","1.144,45","-1.130,49"
"12/02/2019","07:00","565,53","-945,03"
"12/02/2019","08:00","700,87","-1.717,12"
"12/02/2019","09:00","981,26","-1.717,69"
"12/02/2019","10:00","1.002,49","-1.854,47"
"12/02/2019","11:00","971,92","-1.757,33"
"12/02/2019","12:00","1.282,43","-1.439,31"
"12/02/2019","13:00","1.142,51","-1.180,58"
"12/02/2019","14:00","1.276,65","-1.334,86"
"12/02/2019","15:00","913,64","-2.202,98"
"12/02/2019","16:00","619,23","-2.276,59"
"12/02/2019","17:00","1.045,03","-1.238,00"
"12/02/2019","18:00","541,05","-974,43"
"12/02/2019","19:00","341,45","-1.110,28"
"12/02/2019","20:00","399,23","-881,45"
"12/02/2019","21:00","456,75","-1.106,49"
"12/02/2019","22:00","429,86","-1.180,78"
"12/02/2019","23:00","555,32","-982,97"
"13/02/2019","00:00","654,29","-927,09"
"13/02/2019","01:00","597,38","-1.037,54"
"13/02/2019","02:00","655,26","-771,36"
"13/02/2019","03:00","1.031,73","-1.024,96"
"13/02/2019","04:00","715,85","-666,64"
"13/02/2019","05:00","811,78","-688,15"
"13/02/2019","06:00","1.603,12","-721,25"
"13/02/2019","07:00","920,92","-500,36"
"13/02/2019","08:00","551,76","-1.288,91"
"13/02/2019","09:00","495,14","-1.438,95"
"13/02/2019","10:00","258,52","-1.746,80"
"13/02/2019","11:00","426,45","-2.187,64"
"13/02/2019","12:00","886,95","-2.220,18"
"13/02/2019","13:00","566,88","-2.756,58"
"13/02/2019","14:00","584,56","-3.045,20"
"13/02/2019","15:00","561,06","-3.357,30"
"13/02/2019","16:00","346,38","-3.077,32"
"13/02/2019","17:00","376,11","-2.147,66"
"13/02/2019","18:00","342,02","-1.527,57"
"13/02/2019","19:00","368,88","-1.404,85"
"13/02/2019","20:00","295,78","-1.551,85"
"13/02/2019","21:00","337,08","-1.400,63"
"13/02/2019","22:00","254,19","-1.967,07"
"13/02/2019","23:00","366,61","-1.754,65"
"14/02/2019","00:00","898,31","-895,63"
"14/02/2019","01:00","417,55","-396,33"
"14/02/2019","02:00","489,99","-426,65"
"14/02/2019","03:00","553,98","-496,46"
"14/02/2019","04:00","531,51","-490,29"
"14/02/2019","05:00","642,52","-519,82"
"14/02/2019","06:00","1.031,11","-581,07"
"14/02/2019","07:00","459,08","-931,17"
"14/02/2019","08:00","400,66","-1.152,40"
"14/02/2019","09:00","575,17","-1.664,49"
"14/02/2019","10:00","996,53","-1.629,53"
"14/02/2019","11:00","1.101,88","-1.312,33"
"14/02/2019","12:00","1.131,76","-1.096,32"
"14/02/2019","13:00","994,40","-1.457,73"
"14/02/2019","14:00","966,83","-1.882,25"
"14/02/2019","15:00","681,31","-1.819,18"
"14/02/2019","16:00","677,67","-1.570,00"
"14/02/2019","17:00","658,76","-1.315,82"
"14/02/2019","18:00","696,77","-1.127,14"
"14/02/2019","19:00","502,64","-1.178,16"
"14/02/2019","20:00","452,15","-924,72"
"14/02/2019","21:00","500,30","-894,50"
"14/02/2019","22:00","514,62","-836,62"
"14/02/2019","23:00","532,50","-1.231,95"
"15/02/2019","00:00","1.035,42","-1.457,95"
"15/02/2019","01:00","441,26","-1.837,83"
"15/02/2019","02:00","508,27","-1.616,49"
"15/02/2019","03:00","576,51","-1.733,22"
"15/02/2019","04:00","613,97","-1.245,82"
"15/02/2019","05:00","580,34","-1.714,06"
"15/02/2019","06:00","661,04","-1.783,75"
"15/02/2019","07:00","634,93","-1.263,60"
"15/02/2019","08:00","597,95","-2.121,73"
"15/02/2019","09:00","495,62","-1.867,79"
"15/02/2019","10:00","623,52","-1.600,00"
"15/02/2019","11:00","743,78","-2.050,14"
"15/02/2019","12:00","746,36","-1.910,58"
"15/02/2019","13:00","1.000,62","-1.744,71"
"15/02/2019","14:00","887,94","-2.056,97"
"15/02/2019","15:00","1.083,53","-1.282,57"
"15/02/2019","16:00","1.241,54","-1.268,46"
"15/02/2019","17:00","1.184,24","-1.175,60"
"15/02/2019","18:00","948,51","-956,20"
"15/02/2019","19:00","794,57","-749,18"
"15/02/2019","20:00","878,96","-881,03"
"15/02/2019","21:00","579,95","-1.210,76"
"15/02/2019","22:00","526,59","-1.019,67"
"15/02/2019","23:00","685,63","-1.196,73"
"16/02/2019","00:00","908,29","-1.442,27"
"16/02/2019","01:00","433,81","-1.570,09"
"16/02/2019","02:00","496,01","-1.596,61"
"16/02/2019","03:00","518,41","-905,57"
"16/02/2019","04:00","382,55","-743,88"
"16/02/2019","05:00","363,08","-736,76"
"16/02/2019","06:00","773,31","-1.080,58"
"16/02/2019","07:00","1.141,47","-587,25"
"16/02/2019","08:00","460,79","-1.071,07"
"16/02/2019","09:00","425,29","-1.012,48"
"16/02/2019","10:00","517,30","-1.093,69"
"16/02/2019","11:00","728,29","-1.154,14"
"16/02/2019","12:00","897,39","-1.199,04"
"16/02/2019","13:00","792,13","-1.120,08"
"16/02/2019","14:00","701,89","-1.047,27"
"16/02/2019","15:00","690,25","-1.027,80"
"16/02/2019","16:00","761,23","-829,14"
"16/02/2019","17:00","816,30","-782,49"
"16/02/2019","18:00","674,86","-910,10"
"16/02/2019","19:00","583,23","-1.588,11"
"16/02/2019","20:00","478,44","-1.733,15"
"16/02/2019","21:00","566,95","-1.939,79"
"16/02/2019","22:00","495,16","-1.960,55"
"16/02/2019","23:00","592,78","-1.245,93"
"17/02/2019","00:00","493,56","-1.105,35"
"17/02/2019","01:00","545,49","-1.288,15"
"17/02/2019","02:00","725,51","-985,88"
"17/02/2019","03:00","560,15","-915,57"
"17/02/2019","04:00","530,32","-985,06"
"17/02/2019","05:00","516,15","-1.118,27"
"17/02/2019","06:00","595,37","-1.303,69"
"17/02/2019","07:00","802,69","-1.655,22"
"17/02/2019","08:00","621,04","-1.443,68"
"17/02/2019","09:00","946,42","-1.162,23"
"17/02/2019","10:00","520,49","-1.332,44"
"17/02/2019","11:00","630,75","-1.234,79"
"17/02/2019","12:00","833,36","-1.167,25"
"17/02/2019","13:00","882,18","-1.054,64"
"17/02/2019","14:00","869,75","-1.202,23"
"17/02/2019","15:00","794,41","-877,66"
"17/02/2019","16:00","1.626,39","-467,20"
"17/02/2019","17:00","1.147,92","-555,68"
"17/02/2019","18:00","988,01","-325,22"
"17/02/2019","19:00","569,34","-1.197,46"
"17/02/2019","20:00","416,93","-1.540,38"
"17/02/2019","21:00","331,85","-1.324,10"
"17/02/2019","22:00","440,50","-998,63"
